_input,_num,_widgetName,_source,_resultNumber,_pageUrl,address,price,price/_source,price/_currency,price/_title,price/_text,bedrooms,bedrooms/_source,full_bathrooms,full_bathrooms/_source,half_bathrooms,half_bathrooms/_source,type,size_sqft,lot_size
,118,realtor_test,realtor_test,118,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-4,5525 Magi Ranch Ct Las Vegas NV 89131,300000,$300000,USD,,,4,4,2,2,1,1,Single Family Home,2653,8712
,119,realtor_test,realtor_test,119,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-4,11081 Mount Pendleton St Unit Lot 237 Las Vegas NV 89179,280676,$280676,USD,,,4,4,2,2,1,1,Single Family Home,2476,2613
,120,realtor_test,realtor_test,120,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-4,11033 Mount Pendleton St Unit Lot 231 Las Vegas NV 89179,277449,$277449,USD,,,3,3,2,2,1,1,Single Family Home,2297,2613
,121,realtor_test,realtor_test,121,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-6,4839 Double Down Dr Unit 103 Las Vegas NV 89122,142000,$142000,USD,,,3,3,2,2,1,1,Condo/Townhome/Row Home/Co-Op,1685,871
,122,realtor_test,realtor_test,122,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-6,6844 Brier Creek Ln Las Vegas NV 89131,234000,$234000,USD,,,3,3,2,2,,,Single Family Home,1658,5227
,123,realtor_test,realtor_test,123,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-6,317 Raptors View Ave North Las Vegas NV 89031,219000,$219000,USD,,,3,3,2,2,,,Single Family Home,2275,6534
,124,realtor_test,realtor_test,124,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-6,6384 Moonmist Ave Las Vegas NV 89108,140000,$140000,USD,,,2,2,2,2,,,Single Family Home,1213,6098
,125,realtor_test,realtor_test,125,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-6,5596 Fire Island Dr Las Vegas NV 89120,399900,$399900,USD,,,5,5,5,5,,,Single Family Home,4527,0.47
,126,realtor_test,realtor_test,126,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-6,2725 S Nellis Blvd Unit 1001 Las Vegas NV 89121,56500,$56500,USD,,,2,2,2,2,,,Condo/Townhome/Row Home/Co-Op,1008,
,127,realtor_test,realtor_test,127,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-6,Las Vegas NV 89104,175000,$175000,USD,,,3,3,2,2,1,1,Single Family Home,1622,4356
,128,realtor_test,realtor_test,128,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-6,11560 Whipkey St Las Vegas NV 89183,289900,$289900,USD,,,5,5,3,3,,,Single Family Home,2774,4791
,129,realtor_test,realtor_test,129,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-6,6200 Seagirt Cir Las Vegas NV 89110,175000,$175000,USD,,,4,4,2,2,,,Single Family Home,1560,8276
,130,realtor_test,realtor_test,130,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-6,3750 Las Vegas Blvd S Unit 2708 Las Vegas NV 89158,2169000,$2169000,USD,,,2,2,2,2,1,1,Condo/Townhome/Row Home/Co-Op,2910,
,131,realtor_test,realtor_test,131,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-2,4585 Denaro Dr Las Vegas NV 89135,375000,$375000,USD,,,2,2,2,2,,,Single Family Home,1683,8276
,132,realtor_test,realtor_test,132,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-2,3564 Sedwick Dr Las Vegas NV 89129,195000,$195000,USD,,,3,3,2,2,1,1,Single Family Home,1770,4356
,133,realtor_test,realtor_test,133,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-2,5125 W Reno Ave # H Las Vegas NV 89118,127900,$127900,USD,,,2,2,2,2,,,Condo/Townhome/Row Home/Co-Op,1108,1089
,134,realtor_test,realtor_test,134,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-2,Las Vegas NV 89101,102900,$102900,USD,,,2,2,,,,,Multi-Family Home,1002,6098
,135,realtor_test,realtor_test,135,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-2,11437 Parkersburg Ave Las Vegas NV 89138,295000,$295000,USD,,,3,3,2,2,1,1,Single Family Home,1922,3920
,136,realtor_test,realtor_test,136,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-2,2970 Picasso Cir Las Vegas NV 89121,267500,$267500,USD,,,5,5,2,2,1,1,Single Family Home,2827,8712
,137,realtor_test,realtor_test,137,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-2,7892 Windhamridge Dr Las Vegas NV 89139,165900,$165900,USD,,,3,3,2,2,1,1,Single Family Home,1476,4791
,138,realtor_test,realtor_test,138,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-2,7107 S Durango Dr Unit 205 Las Vegas NV 89113,135000,$135000,USD,,,2,2,2,2,,,Condo/Townhome/Row Home/Co-Op,1278,
,139,realtor_test,realtor_test,139,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-2,3647 Wild Springs St Las Vegas NV 89129,149990,$149990,USD,,,2,2,2,2,1,1,Single Family Home,1141,2178
,140,realtor_test,realtor_test,140,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-2,375 Lewis Ave Overton NV 89101,149900,$149900,USD,,,4,4,2,2,,,Single Family Home,1676,2.85
,141,realtor_test,realtor_test,141,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-3,2519 Sierra Sage St Las Vegas NV 89134,179990,$179990,USD,,,2,2,2,2,,,Condo/Townhome/Row Home/Co-Op,1201,2613
,142,realtor_test,realtor_test,142,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-3,6628 Biltmore Garden St Las Vegas NV 89149,179990,$179990,USD,,,3,3,2,2,1,1,Single Family Home,1542,2613
,143,realtor_test,realtor_test,143,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-3,10959 Fishers Island St Las Vegas NV 89141,275000,$275000,USD,,,3,3,2,2,1,1,Single Family Home,2350,5662
,144,realtor_test,realtor_test,144,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-3,8929 James Carl Ct Las Vegas NV 89149,179990,$179990,USD,,,4,4,3,3,1,1,Single Family Home,1670,1742
,145,realtor_test,realtor_test,145,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-3,9304 Pink Pear Ct Las Vegas NV 89149,169990,$169990,USD,,,3,3,2,2,1,1,Condo/Townhome/Row Home/Co-Op,1636,2613
,146,realtor_test,realtor_test,146,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-3,514 S 7Th St Las Vegas NV 89101,420000,$420000,USD,,,,,,,,,Multi-Family Home,1648,6969
,147,realtor_test,realtor_test,147,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-3,5362 Panaca Spring St Las Vegas NV 89122,169000,$169000,USD,,,3,3,2,2,1,1,Single Family Home,1600,2178
,148,realtor_test,realtor_test,148,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-3,5996 Pyrite Nugget Ave Las Vegas NV 89122,125000,$125000,USD,,,3,3,1,1,1,1,Single Family Home,1106,2613
,149,realtor_test,realtor_test,149,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-3,6832 Momentos St Las Vegas NV 89149,179990,$179990,USD,,,3,3,2,2,1,1,Single Family Home,1522,3049
,150,realtor_test,realtor_test,150,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-3,8716 Castle Ridge Ave Las Vegas NV 89129,348500,$348500,USD,,,3,3,2,2,,,Single Family Home,2604,7840
,151,realtor_test,realtor_test,151,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-22,4956 Crooked Stick Way Las Vegas NV 89113,299900,$299900,USD,,,2,2,2,2,,,Condo/Townhome/Row Home/Co-Op,1917,
,152,realtor_test,realtor_test,152,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-22,1059 Sidehill Way Las Vegas NV 89110,290000,$290000,USD,,,3,3,2,2,,,Single Family Home,1930,0.46
,153,realtor_test,realtor_test,153,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-22,Las Vegas NV 89135,269000,$269000,USD,,,3,3,2,2,1,1,Single Family Home,1878,6534
,154,realtor_test,realtor_test,154,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-22,359 Trailing Putt Way Las Vegas NV 89148,265000,$265000,USD,,,3,3,2,2,1,1,Single Family Home,1831,3484
,155,realtor_test,realtor_test,155,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-22,2217 Diamondback Dr Las Vegas NV 89117,260000,$260000,USD,,,4,4,2,2,1,1,Single Family Home,2052,6098
,156,realtor_test,realtor_test,156,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-22,9304 Chilly Pond Ave Las Vegas NV 89129,235000,$235000,USD,,,5,5,2,2,1,1,Single Family Home,2092,4791
,157,realtor_test,realtor_test,157,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-22,8405 Cinnamon Hill Ave Las Vegas NV 89129,186000,$186000,USD,,,3,3,2,2,1,1,Single Family Home,1649,4356
,158,realtor_test,realtor_test,158,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-22,3732 Stowe Creek Ave North Las Vegas NV 89081,179000,$179000,USD,,,4,4,3,3,,,Single Family Home,2001,3484
,159,realtor_test,realtor_test,159,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-22,2428 Indian Sage Way Las Vegas NV 89108,155000,$155000,USD,,,3,3,2,2,,,Single Family Home,1338,6969
,160,realtor_test,realtor_test,160,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-22,7712 Constanso Ave # 812 Las Vegas NV 89128,149900,$149900,USD,,,3,3,2,2,,,Condo/Townhome/Row Home/Co-Op,1344,3267
,161,realtor_test,realtor_test,161,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/with_rvboatparking,7614 Keating Cir Las Vegas NV 89147,229900,$229900,USD,,,4,4,3,3,,,Single Family Home,1968,0.24
,162,realtor_test,realtor_test,162,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/with_rvboatparking,6025 Crystal Brook Ct Las Vegas NV 89149,549900,$549900,USD,,,4,4,3,3,1,1,Single Family Home,3231,0.45
,163,realtor_test,realtor_test,163,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/with_rvboatparking,7610 Eldora Ave Las Vegas NV 89117,749888,$749888,USD,,,5,5,5,5,,,Single Family Home,3424,0.53
,164,realtor_test,realtor_test,164,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/with_rvboatparking,2996 Gavilan Ln Las Vegas NV 89122,117500,$117500,USD,,,3,3,2,2,,,Single Family Home,1617,4791
,165,realtor_test,realtor_test,165,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/with_rvboatparking,2774 Sorrel St Las Vegas NV 89146,399500,$399500,USD,,,3,3,2,2,,,Single Family Home,2932,0.47
,166,realtor_test,realtor_test,166,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/with_rvboatparking,5831 Rebecca Rd Las Vegas NV 89130,350000,$350000,USD,,,4,4,3,3,1,1,Single Family Home,2678,0.47
,167,realtor_test,realtor_test,167,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/with_rvboatparking,1059 Sidehill Way Las Vegas NV 89110,290000,$290000,USD,,,3,3,2,2,,,Single Family Home,1930,0.46
,168,realtor_test,realtor_test,168,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/with_rvboatparking,6310 Golden Goose Ln Las Vegas NV 89118,474888,$474888,USD,,,4,4,3,3,1,1,Single Family Home,4024,0.36
,169,realtor_test,realtor_test,169,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/with_rvboatparking,8409 Viceroy Ln Las Vegas NV 89117,259000,$259000,USD,,,4,4,3,3,,,Single Family Home,2390,7840
,170,realtor_test,realtor_test,170,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/with_rvboatparking,9675 Summer Lilac Ct Las Vegas NV 89123,349900,$349900,USD,,,5,5,3,3,,,Single Family Home,2982,6098
,171,realtor_test,realtor_test,171,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-23,9874 Spider Creek Ct Las Vegas NV 89149,587663,$587663,USD,,,4,4,4,4,,,Single Family Home,4552,0.45
,172,realtor_test,realtor_test,172,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-23,2300 Delina Dr Las Vegas NV 89134,539000,$539000,USD,,,5,5,4,4,1,1,Single Family Home,3846,9147
,173,realtor_test,realtor_test,173,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-23,6310 Golden Goose Ln Las Vegas NV 89118,474888,$474888,USD,,,4,4,3,3,1,1,Single Family Home,4024,0.36
,174,realtor_test,realtor_test,174,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-23,7521 Dry Pines Cir Las Vegas NV 89129,335900,$335900,USD,,,3,3,2,2,1,1,Single Family Home,2582,0.25
,175,realtor_test,realtor_test,175,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-23,7904 Quiet Canyon St Las Vegas NV 89113,244900,$244900,USD,,,3,3,2,2,,,Single Family Home,1418,4791
,176,realtor_test,realtor_test,176,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-23,1424 Silk Tassel Dr Las Vegas NV 89117,218000,$218000,USD,,,4,4,2,2,1,1,Single Family Home,1870,4791
,177,realtor_test,realtor_test,177,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-23,6988 Procyon St Las Vegas NV 89118,208000,$208000,USD,,,,,,,,,Land,0.51,
,178,realtor_test,realtor_test,178,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-23,6776 Quinella Dr Las Vegas NV 89103,205000,$205000,USD,,,4,4,3,3,,,Single Family Home,2266,7405
,179,realtor_test,realtor_test,179,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-23,1407 Commanche Dr Las Vegas NV 89169,165000,$165000,USD,,,3,3,3,3,,,Single Family Home,2431,8276
,180,realtor_test,realtor_test,180,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-23,2305 S 15Th St Las Vegas NV 89104,149900,$149900,USD,,,2,2,,,,,Multi-Family Home,1826,7405
,181,realtor_test,realtor_test,181,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/type-mfd-mobile-home,3455 Cape Cod Dr Las Vegas NV 89122,47900,$47900,USD,,,2,2,2,2,,,Mfd/Mobile Home,1152,4791
,182,realtor_test,realtor_test,182,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/type-mfd-mobile-home,3006 La Barca Ln Las Vegas NV 89122,53000,$53000,USD,,,2,2,2,2,,,Mfd/Mobile Home,1568,5662
,183,realtor_test,realtor_test,183,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/type-mfd-mobile-home,3665 Estes Park Dr Las Vegas NV 89122,40000,$40000,USD,,,2,2,2,2,,,Mfd/Mobile Home,910,3484
,184,realtor_test,realtor_test,184,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/type-mfd-mobile-home,3602 Huerta Dr Las Vegas NV 89121,74900,$74900,USD,,,3,3,2,2,,,Mfd/Mobile Home,1344,8276
,185,realtor_test,realtor_test,185,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/type-mfd-mobile-home,4233 Carnation Ln Las Vegas NV 89108,66000,$66000,USD,,,3,3,2,2,,,Mfd/Mobile Home,1120,6969
,186,realtor_test,realtor_test,186,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/type-mfd-mobile-home,3234 Chimayo Ln Las Vegas NV 89122,80000,$80000,USD,,,3,3,2,2,,,Mfd/Mobile Home,1440,4791
,187,realtor_test,realtor_test,187,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/type-mfd-mobile-home,5995 Yellowstone Ave Las Vegas NV 89156,85000,$85000,USD,,,2,2,2,2,,,Mfd/Mobile Home,1456,6534
,188,realtor_test,realtor_test,188,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/type-mfd-mobile-home,3421 Ballarat St Las Vegas NV 89115,40000,$40000,USD,,,3,3,1,1,,,Mfd/Mobile Home,1440,8712
,189,realtor_test,realtor_test,189,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/type-mfd-mobile-home,3439 Cape Cod Dr Las Vegas NV 89122,61500,$61500,USD,,,2,2,2,2,,,Mfd/Mobile Home,1152,4791
,190,realtor_test,realtor_test,190,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/type-mfd-mobile-home,5355 E Monroe Ave Las Vegas NV 89110,145000,$145000,USD,,,3,3,2,2,1,1,Mfd/Mobile Home,1406,0.55
,191,realtor_test,realtor_test,191,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-24,5301 Tipper Ave Las Vegas NV 89122,118000,$118000,USD,,,3,3,3,3,,,Single Family Home,1374,1742
,192,realtor_test,realtor_test,192,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-24,4050 Pacific Harbors Dr Unit 114 Las Vegas NV 89121,109500,$109500,USD,,,3,3,2,2,,,Condo/Townhome/Row Home/Co-Op,1065,
,193,realtor_test,realtor_test,193,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-24,4428 W Lake Mead Blvd Unit 201 Las Vegas NV 89108,77900,$77900,USD,,,2,2,2,2,,,Condo/Townhome/Row Home/Co-Op,1081,
,194,realtor_test,realtor_test,194,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-24,571 Roxella Ln Apt B Las Vegas NV 89110,65500,$65500,USD,,,2,2,1,1,1,1,Condo/Townhome/Row Home/Co-Op,1008,1045
,195,realtor_test,realtor_test,195,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-24,2717 Cyrano St Henderson NV 89044,680000,$680000,USD,,,5,5,5,5,1,1,Single Family Home,4048,7840
,196,realtor_test,realtor_test,196,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-24,12248 Caminita Pl Las Vegas NV 89138,610000,$610000,USD,,,5,5,3,3,,,Single Family Home,3540,6969
,197,realtor_test,realtor_test,197,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-24,7517 Rushing Current St Las Vegas NV 89131,424900,$424900,USD,,,4,4,3,3,1,1,Single Family Home,3014,0.46
,198,realtor_test,realtor_test,198,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-24,11929 Luna Del Mar Ln Las Vegas NV 89138,375000,$375000,USD,,,3,3,2,2,1,1,Single Family Home,1792,7405
,199,realtor_test,realtor_test,199,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-24,2534 Braehead Ln Henderson NV 89044,363000,$363000,USD,,,3,3,3,3,,,Single Family Home,2835,7405
,200,realtor_test,realtor_test,200,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-24,6757 Quinella Dr Las Vegas NV 89103,240000,$240000,USD,,,4,4,3,3,,,Single Family Home,2260,6534
,201,realtor_test,realtor_test,201,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-14,3904 Lighthouse Ave Las Vegas NV 89110,124990,$124990,USD,,,3,3,1,1,,,Single Family Home,1092,6534
,202,realtor_test,realtor_test,202,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-14,2774 Sorrel St Las Vegas NV 89146,399500,$399500,USD,,,3,3,2,2,,,Single Family Home,2932,0.47
,203,realtor_test,realtor_test,203,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-14,1928 Via Firenze Henderson NV 89044,225000,$225000,USD,,,3,3,3,3,,,Condo/Townhome/Row Home/Co-Op,1933,2613
,204,realtor_test,realtor_test,204,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-14,4848 Powell Ave Las Vegas NV 89121,199900,$199900,USD,,,3,3,2,2,1,1,Single Family Home,1878,6098
,205,realtor_test,realtor_test,205,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-14,537 Midsummer Ave Las Vegas NV 89183,135000,$135000,USD,,,3,3,2,2,1,1,Single Family Home,1230,1742
,206,realtor_test,realtor_test,206,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-14,1904 Plaza Del Padre Las Vegas NV 89102,299900,$299900,USD,,,4,4,2,2,1,1,Single Family Home,2366,5662
,207,realtor_test,realtor_test,207,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-14,3108 Pearl Harbor Dr Las Vegas NV 89117,299750,$299750,USD,,,3,3,2,2,1,1,Single Family Home,2593,0.24
,208,realtor_test,realtor_test,208,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-14,7467 Benlomond Ave Las Vegas NV 89179,260000,$260000,USD,,,4,4,2,2,1,1,Single Family Home,1943,3484
,209,realtor_test,realtor_test,209,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-14,11285 Penrose Falls St Las Vegas NV 89179,250000,$250000,USD,,,4,4,3,3,,,Single Family Home,2566,4356
,210,realtor_test,realtor_test,210,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-14,8308 Wildwood Glen Dr Las Vegas NV 89131,149900,$149900,USD,,,3,3,2,2,1,1,Single Family Home,1384,2613
,211,realtor_test,realtor_test,211,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-13,4664 Laurentia Ave Las Vegas NV 89141,574900,$574900,USD,,,4,4,3,3,1,1,Single Family Home,4552,8276
,212,realtor_test,realtor_test,212,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-13,8316 Valleybreeze Ave Las Vegas NV 89129,235000,$235000,USD,,,4,4,2,2,1,1,Single Family Home,1930,4356
,213,realtor_test,realtor_test,213,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-13,8968 Dulcimer Ln Las Vegas NV 89123,184900,$184900,USD,,,3,3,2,2,,,Single Family Home,1473,4356
,214,realtor_test,realtor_test,214,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-13,2675 Bothwell Pl Henderson NV 89044,324900,$324900,USD,,,4,4,3,3,1,1,Single Family Home,2666,5662
,215,realtor_test,realtor_test,215,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-13,6114 Evening View St Las Vegas NV 89031,225000,$225000,USD,,,5,5,3,3,,,Single Family Home,2206,6098
,216,realtor_test,realtor_test,216,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-13,4048 E Boston Ave Las Vegas NV 89104,155000,$155000,USD,,,4,4,2,2,1,1,Single Family Home,1592,6098
,217,realtor_test,realtor_test,217,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-13,2600 W Harmon Ave # 15021 Las Vegas NV 89158,459888,$459888,USD,,,1,1,1,1,1,1,Condo/Townhome/Row Home/Co-Op,823,
,218,realtor_test,realtor_test,218,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-13,2541 Bechamel Pl Henderson NV 89044,429500,$429500,USD,,,5,5,3,3,1,1,Single Family Home,3250,9147
